SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2085 Fallen Leaf Ln,LOS ALTOS,CA,94024,2798000,4,4.5,LOS ALTOS,2761,14006,1960,16,1013,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Los-Altos/2085-Fallen-Leaf-Ln-94024/home/755373,MLSListings,ML81777720,N,Y,37.3389753,-122.0643247
MLS Listing,,Mobile/Manufactured Home,1220 VIENNA Dr #510,SUNNYVALE,CA,94089,217000,3,2.0,SUNNYVALE,1566,,1999,22,139,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Vienna-Dr-94089/unit-510/home/584364,MLSListings,ML81777924,N,Y,37.4014717,-121.9983825
MLS Listing,,Mobile/Manufactured Home,1085 Tasman #217,SUNNYVALE,CA,94089,329000,3,2.0,SUNNYVALE,1560,,1999,23,211,,Active,,,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-217/home/1030931,MLSListings,ML81777897,N,Y,37.405034,-121.9996432
MLS Listing,,Multi-Family (2-4 Unit),581 S Eden Ave,SUNNYVALE,CA,94085,1798000,5,,SUNNYVALE,2068,6865,1962,29,869,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/581-S-Eden-Ave-94085/home/1447684,MLSListings,ML81777764,N,Y,37.39004,-122.015531
MLS Listing,,Mobile/Manufactured Home,1220 Tasman Dr #437,SUNNYVALE,CA,94089,229900,2,,SUNNYVALE,1040,,1967,30,221,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-437/home/1001435,MLSListings,ML81777740,N,Y,37.4013384,-121.9913911
MLS Listing,,Mobile/Manufactured Home,1220 Tasman Dr #523,SUNNYVALE,CA,94089,329000,3,2.0,SUNNYVALE,1512,,2014,33,218,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-523/home/52301561,MLSListings,ML81777679,N,Y,37.4001074,-121.9900853
MLS Listing,,Single Family Residential,115 N Murphy Ave,SUNNYVALE,CA,94086,1750000,6,6.0,SUNNYVALE,2252,6500,1949,35,777,,Active,,,http://www.redfin.com/CA/Sunnyvale/115-N-Murphy-Ave-94086/home/1317536,MLSListings,ML81777514,N,Y,37.379008,-122.02975
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #70,SUNNYVALE,CA,94089,279000,3,2.0,SUNNYVALE,1710,,2014,40,163,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-70/home/84234965,MLSListings,ML81777322,N,Y,37.4021054,-121.9996218
MLS Listing,,Single Family Residential,871 Lakehaven Dr,SUNNYVALE,CA,94089,1890000,4,3.0,SUNNYVALE,2049,5945,2019,41,922,,Active,,,http://www.redfin.com/CA/Sunnyvale/871-Lakehaven-Dr-94089/home/585127,MLSListings,ML81777196,N,Y,37.3962305,-121.9997817
MLS Listing,,Multi-Family (2-4 Unit),522 S Fair Oaks Ave,SUNNYVALE,CA,94086,2250000,8,,SUNNYVALE,3603,7742,1968,42,624,,Active,,,http://www.redfin.com/CA/Sunnyvale/522-S-Fair-Oaks-Ave-94086/home/1655697,MLSListings,ML81777159,N,Y,37.3689878,-122.0221663
MLS Listing,,Mobile/Manufactured Home,1225 VIENNA Dr #976,SUNNYVALE,CA,94089,525000,2,2.5,SUNNYVALE,2600,,2000,42,202,,Active,January-24-2020 01:00 PM,January-24-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-976/home/1574570,MLSListings,ML81777149,N,Y,37.4021054,-121.9996218
MLS Listing,,Condo/Co-op,759 Santa Cecilia Ter,SUNNYVALE,CA,94085,1289270,2,2.5,SUNNYVALE,1378,,2019,48,936,295,Active,,,http://www.redfin.com/CA/Sunnyvale/759-Santa-Cecilia-TER-94085/home/170016897,MLSListings,ML81776804,N,Y,37.3895297,-122.0183914
MLS Listing,,Mobile/Manufactured Home,1050 Borregas Ave #140,SUNNYVALE,CA,94089,340000,3,2.0,SUNNYVALE,1710,,2014,48,199,,Active,,,http://www.redfin.com/CA/Sunnyvale/1050-Borregas-Ave-94089/unit-140/home/44593422,MLSListings,ML81776767,N,Y,37.400817,-122.020199
MLS Listing,,Mobile/Manufactured Home,325 Sylvan #92,MOUNTAIN VIEW,CA,94041,208888,2,2.0,MOUNTAIN VIEW,1036,,1993,48,202,,Active,,,http://www.redfin.com/CA/Mountain-View/325-Sylvan-Ave-94041/unit-92/home/1747804,MLSListings,ML81774944,N,Y,37.3848781,-122.058684
MLS Listing,,Mobile/Manufactured Home,1111 Morse Ave #221,SUNNYVALE,CA,94089,248500,2,2.0,SUNNYVALE,1344,,1975,49,185,,Active,,,http://www.redfin.com/CA/Sunnyvale/1111-Morse-Ave-94089/unit-221/home/63743751,MLSListings,ML81776689,N,Y,37.4036586,-122.0175681
MLS Listing,,Multi-Family (2-4 Unit),750 Calla,SUNNYVALE,CA,94086,1988000,8,,SUNNYVALE,3328,8000,1964,50,597,,Active,,,http://www.redfin.com/CA/Sunnyvale/750-Calla-Dr-94086/home/1491153,MLSListings,ML81776662,N,Y,37.3653066,-122.0166372
MLS Listing,,Mobile/Manufactured Home,1111 Morse Ave #108,SUNNYVALE,CA,94089,389000,3,2.0,SUNNYVALE,1740,,2016,52,224,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1111-Morse-Ave-94089/unit-108/home/25696304,MLSListings,ML81776488,N,Y,37.4036586,-122.0175681
MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #32,SUNNYVALE,CA,94089,249900,2,2.0,SUNNYVALE,1464,,1967,58,171,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-32/home/28462135,MLSListings,ML81776325,N,Y,37.405034,-121.9996432
MLS Listing,,Mobile/Manufactured Home,1085 TASMAN Dr #626,SUNNYVALE,CA,94089,318000,3,2.0,SUNNYVALE,1540,,1998,62,206,,Active,,,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-626/home/63744033,MLSListings,ML81776108,N,Y,37.405034,-121.9996432
MLS Listing,,Mobile/Manufactured Home,1085 Tasman #389,SUNNYVALE,CA,94089,324999,3,2.0,SUNNYVALE,1620,,1996,63,201,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-389/home/58635350,MLSListings,ML81775974,N,Y,37.405034,-121.9996432
MLS Listing,,Multi-Family (2-4 Unit),1737 Noranda Dr,SUNNYVALE,CA,94087,2499000,8,,SUNNYVALE,3888,7064,1964,65,643,,Active,,,http://www.redfin.com/CA/Sunnyvale/1737-Noranda-Dr-94087/home/1696662,MLSListings,ML81775794,N,Y,37.3358932,-122.0445684
MLS Listing,,Single Family Residential,830 Dwight Ave,SUNNYVALE,CA,94086,1199000,2,1.0,SUNNYVALE,879,4932,1944,70,1364,,Active,,,http://www.redfin.com/CA/Sunnyvale/830-Dwight-Ave-94086/home/969214,MLSListings,ML81775388,N,Y,37.3766846,-122.0190013
MLS Listing,,Townhouse,254 Ginko Ter,SUNNYVALE,CA,94086,1321400,3,2.5,SUNNYVALE,1629,1167,2006,71,811,277,Active,,,http://www.redfin.com/CA/Sunnyvale/254-Ginko-Ter-94086/home/2125837,MLSListings,ML81775308,N,Y,37.3724739,-122.01849
MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #21,SUNNYVALE,CA,94089,299900,4,2.0,SUNNYVALE,1508,,1997,74,199,,Active,,,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-21/home/1178241,MLSListings,ML81771744,N,Y,37.405034,-121.9996432
MLS Listing,,Mobile/Manufactured Home,1220 Vienna Dr #497,SUNNYVALE,CA,94089,265000,3,2.0,SUNNYVALE,1488,,1972,82,178,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Vienna-Dr-94089/unit-497/home/1600620,MLSListings,ML81774343,N,Y,37.4014717,-121.9983825
MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #145,SUNNYVALE,CA,94089,305888,3,2.0,SUNNYVALE,1534,,2003,83,199,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-145/home/1052040,MLSListings,ML81774210,N,Y,37.405034,-121.9996432
MLS Listing,,Mobile/Manufactured Home,1111 Morse Ave #149,SUNNYVALE,CA,94089,288000,3,2.0,SUNNYVALE,1586,,2001,85,182,,Active,,,http://www.redfin.com/CA/Sunnyvale/1111-Morse-Ave-94089/unit-149/home/63745729,MLSListings,ML81774039,N,Y,37.4036586,-122.0175681
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #668,SUNNYVALE,CA,94089,220000,3,2.0,SUNNYVALE,1830,,2007,90,120,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-668/home/63745672,MLSListings,ML81773590,N,Y,37.4021054,-121.9996218
MLS Listing,,Mobile/Manufactured Home,1085 Tasman Dr #291,SUNNYVALE,CA,94089,191999,2,2.0,SUNNYVALE,1040,,1980,92,185,,Active,,,http://www.redfin.com/CA/Sunnyvale/1085-Tasman-Dr-94089/unit-291/home/1208347,MLSListings,ML81773334,N,Y,37.405034,-121.9996432
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #38,SUNNYVALE,CA,94089,269900,3,1.0,SUNNYVALE,1566,,2005,92,172,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-38/home/108378647,MLSListings,ML81773310,N,Y,37.4021054,-121.9996218
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #283,SUNNYVALE,CA,94089,299900,3,2.0,SUNNYVALE,1800,,2019,92,167,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-283/home/671701,MLSListings,ML81773302,N,Y,37.4021054,-121.9996218
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #92,SUNNYVALE,CA,94089,279900,3,2.0,SUNNYVALE,1555,,2018,92,180,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-92/home/147120335,MLSListings,ML81773291,N,Y,37.4021054,-121.9996218
MLS Listing,,Condo/Co-op,404 E Santo Domingo Ave,SUNNYVALE,CA,94085,1354000,3,2.5,SUNNYVALE,1537,,2019,98,881,418,Active,January-25-2020 11:30 AM,January-25-2020 02:00 PM,http://www.redfin.com/CA/Sunnyvale/404-Santo-Domingo-TER-94085/home/169438374,MLSListings,ML81772602,N,Y,37.3895297,-122.0183914
MLS Listing,,Mobile/Manufactured Home,125 N Mary Ave #63,SUNNYVALE,CA,94086,354900,3,2.0,SUNNYVALE,1512,,2011,99,235,,Active,,,http://www.redfin.com/CA/Sunnyvale/125-N-Mary-Ave-94086/unit-63/home/63743368,MLSListings,ML81772453,N,Y,37.384424,-122.0445684
MLS Listing,,Multi-Family (2-4 Unit),747 Calla Dr,SUNNYVALE,CA,94086,3300000,8,,SUNNYVALE,4134,8000,1969,100,798,,Active,,,http://www.redfin.com/CA/Sunnyvale/747-Calla-Dr-94086/home/1495380,MLSListings,ML81772368,N,Y,37.3658442,-122.0166594
MLS Listing,,Mobile/Manufactured Home,1220 Tasman Dr #538,SUNNYVALE,CA,94089,299900,3,2.0,SUNNYVALE,1453,,1998,125,206,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-538/home/962409,MLSListings,ML81769220,N,Y,37.4013384,-121.9913911
MLS Listing,,Mobile/Manufactured Home,1220 TASMAN Dr #316,SUNNYVALE,CA,94089,199900,2,2.0,SUNNYVALE,1368,,1969,139,146,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-316/home/21855112,MLSListings,ML81767399,N,Y,37.4001074,-121.9900853
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #952,SUNNYVALE,CA,94089,199900,2,2.0,SUNNYVALE,1296,,1981,139,154,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-952/home/1449061,MLSListings,ML81767333,N,Y,37.4021054,-121.9996218
MLS Listing,,Single Family Residential,1101 Palamos Ave,SUNNYVALE,CA,94089,1249000,3,2.0,SUNNYVALE,1108,5368,1958,139,1127,,Active,,,http://www.redfin.com/CA/Sunnyvale/1101-Palamos-Ave-94089/home/583158,MLSListings,ML81767275,N,Y,37.3995956,-121.9954263
MLS Listing,,Single Family Residential,846 Shetland Pl,SUNNYVALE,CA,94087,1775000,4,2.0,SUNNYVALE,1828,6758,1962,140,971,,Active,,,http://www.redfin.com/CA/Sunnyvale/846-Shetland-Pl-94087/home/1766586,MLSListings,ML81766982,N,Y,37.3330521,-122.0173922
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #313,SUNNYVALE,CA,94089,135000,2,2.0,SUNNYVALE,1344,,1973,147,100,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-313/home/21957135,MLSListings,ML81766288,N,Y,37.4021054,-121.9996218
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #61,SUNNYVALE,CA,94089,149900,2,2.0,SUNNYVALE,1584,,1975,155,95,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-61/home/63743281,MLSListings,ML81765327,N,Y,37.4021054,-121.9996218
MLS Listing,,Multi-Family (5+ Unit),1237-1241 Coronado Dr,SUNNYVALE,CA,94086,5000000,5,,SUNNYVALE,7526,14810,1963,163,664,,Active,,,http://www.redfin.com/CA/Sunnyvale/1237-Coronado-Dr-94086/home/1164321,MLSListings,ML81764251,N,Y,37.382874,-122.0547786
MLS Listing,,Mobile/Manufactured Home,1220 Tasman Dr #414,SUNNYVALE,CA,94089,259900,3,2.0,SUNNYVALE,1140,,1998,176,228,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-414/home/581269,MLSListings,ML81762553,N,Y,37.4013384,-121.9913911
MLS Listing,,Single Family Residential,304 Persian Dr,SUNNYVALE,CA,94089,1700000,3,1.0,SUNNYVALE,1000,13250,1954,230,1700,,Active,,,http://www.redfin.com/CA/Sunnyvale/304-Persian-Dr-94089/home/1493716,MLSListings,ML81755483,N,Y,37.4045317,-122.017481
MLS Listing,,Mobile/Manufactured Home,1220 Tasman Dr #533,SUNNYVALE,CA,94089,319500,3,2.0,SUNNYVALE,1441,,2001,240,222,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-533/home/1234594,MLSListings,ML81753739,N,Y,37.4013384,-121.9913911
MLS Listing,,Mobile/Manufactured Home,600 E WEDDELL Dr #36,SUNNYVALE,CA,94089,225000,2,2.0,SUNNYVALE,1040,,1989,268,216,,Active,,,http://www.redfin.com/CA/Sunnyvale/600-E-Weddell-Dr-94089/unit-36/home/585155,MLSListings,ML81749283,N,Y,37.3998136,-122.0105096
MLS Listing,,Mobile/Manufactured Home,125 N Mary #7,SUNNYVALE,CA,94086,468000,3,2.0,SUNNYVALE,1960,,2007,350,239,,Active,,,http://www.redfin.com/CA/Sunnyvale/125-N-Mary-Ave-94086/unit-7/home/28676942,MLSListings,ML81737966,N,Y,37.384424,-122.0445684
MLS Listing,,Vacant Land,0 land,Other,CA,00000,250000,,,,,27704160,,625,,,Active,,,http://www.redfin.com/CA/Other/0-land-Unknown/home/145578457,MetroList,18028734,N,Y,37.353684,-122.0513274
