SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,438 W Grand Ave #612,Oakland,CA,94612,799000,2,2.0,Uptown,1188,,2008,2,673,637,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/438-W-Grand-Ave-94612/unit-612/home/22683016,Bridge MLS,40892813,N,Y,37.8118317,-122.267668
MLS Listing,,Multi-Family (2-4 Unit),642 Douglas Ave,Oakland,CA,94603,499000,4,2.0,Oakland,1514,5000,1963,61,330,,Active,,,http://www.redfin.com/CA/Oakland/642-Douglas-Ave-94603/home/1142212,Bridge MLS,40889628,N,Y,37.734444,-122.181046
MLS Listing,,Multi-Family (2-4 Unit),2603 E 27th St,Oakland,CA,94601,785000,4,4.0,Alameda County,2396,3537,1944,152,328,,Active,,,http://www.redfin.com/CA/Oakland/2603-E-27th-St-94601/home/538629,BAREIS,21921894,N,Y,37.7913333,-122.2225996
MLS Listing,,Multi-Family (2-4 Unit),2637 E 16th St,Oakland,CA,94601,850000,4,4.0,Alameda County,4192,5998,1926,152,203,,Active,,,http://www.redfin.com/CA/Oakland/2637-E-16th-St-94601/home/1606572,BAREIS,21921913,N,Y,37.7824669,-122.23056
MLS Listing,,Single Family Residential,1887 Tunnel Rd,Berkeley,CA,94705,1949000,4,3.5,Claremont Hills,3044,6175,2017,1,640,,Active,,,http://www.redfin.com/CA/Berkeley/1887-Tunnel-Rd-94705/home/22694631,Bridge MLS,40893072,N,Y,37.8582509,-122.2224223
MLS Listing,,Single Family Residential,5833 Ayala Ave,Oakland,CA,94609,1995000,4,3.5,Rockridge,2265,4000,1911,1,881,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/5833-Ayala-Ave-94609/home/1936346,Bridge MLS,40893070,N,Y,37.8449656,-122.2576122
MLS Listing,,Condo/Co-op,811 York St #205,Oakland,CA,94610,499000,1,1.0,Lakeshore/Grand,641,,1975,1,778,554,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/811-York-St-94610/unit-205/home/1861385,Bridge MLS,40893056,N,Y,37.8130636,-122.2440847
MLS Listing,,Single Family Residential,17 Eucalyptus Rd,Berkeley,CA,94705,1995000,4,3.5,Claremont,2781,6240,1907,1,717,,Active,,,http://www.redfin.com/CA/Berkeley/17-Eucalyptus-Rd-94705/home/816366,Bridge MLS,40893035,N,Y,37.8520756,-122.2465335
MLS Listing,,Multi-Family (2-4 Unit),689 Apgar St,Oakland,CA,94609,900000,4,2.0,Oakland,2732,5456,1908,1,329,,Active,,,http://www.redfin.com/CA/Oakland/689-Apgar-St-94609/home/1531941,Bridge MLS,40893023,N,Y,37.828095,-122.270022
MLS Listing,,Condo/Co-op,5340 Broadway Ter #203,Oakland,CA,94618,675000,2,1.0,Upper Rockridge,953,,1971,1,708,562,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/5340-Broadway-Ter-94618/unit-203/home/730697,Bridge MLS,40893007,N,Y,37.8381292,-122.2475848
MLS Listing,,Single Family Residential,1200 E 28Th St,Oakland,CA,94610,625000,3,2.0,Bella Vista Hill,1848,4609,1900,1,338,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Oakland/1200-E-28th-St-94610/home/535238,Bridge MLS,40892985,N,Y,37.7995603,-122.2358083
MLS Listing,,Single Family Residential,13533 Campus Dr,Oakland,CA,94605,2998000,5,5.5,Ridgemont,5253,14127,2014,1,571,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/13533-Campus-Dr-94605/home/22671267,Bridge MLS,40892978,N,Y,37.7818378,-122.1582021
MLS Listing,,Condo/Co-op,958 28Th St #24,Oakland,CA,94608,599000,1,1.0,Oakland West,1468,,1924,1,408,408,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/958-28th-St-94608/unit-24/home/22987465,Bridge MLS,40892972,N,Y,37.819494,-122.2782006
MLS Listing,,Multi-Family (2-4 Unit),2927 Filbert St,Oakland,CA,94608,675000,6,4.0,Golden Gate,1876,6210,1986,1,360,,Active,,,http://www.redfin.com/CA/Oakland/2927-Filbert-St-94608/home/1562132,Bridge MLS,40892964,N,Y,37.820944,-122.278901
MLS Listing,,Single Family Residential,2524 25Th Ave,Oakland,CA,94601,549000,4,3.0,Fruitvale,2551,5920,1928,1,215,,Active,,,http://www.redfin.com/CA/Oakland/2524-25th-Ave-94601/home/537429,Bridge MLS,40892963,N,Y,37.7901522,-122.2251262
MLS Listing,,Single Family Residential,340 45Th St,Oakland,CA,94609,1295000,2,1.5,Temescal,1400,4500,1915,1,925,,Active,January-25-2020 01:00 PM,January-25-2020 05:00 PM,http://www.redfin.com/CA/Oakland/340-45th-St-94609/home/1040096,Bridge MLS,40892953,N,Y,37.833595,-122.255421
MLS Listing,,Single Family Residential,551 43rd St,Oakland,CA,94609,950000,4,1.5,Oakland,1177,,1923,1,807,,Active,,,http://www.redfin.com/CA/Oakland/551-43rd-St-94609/home/528294,CRMLS,200003409,N,Y,37.8315926,-122.2652967
MLS Listing,,Single Family Residential,489 36th St,Oakland,CA,94609,700000,4,2.5,Mosswood,1929,4687,1915,1,363,,Active,,,http://www.redfin.com/CA/Oakland/489-36th-St-94609/home/1980953,Bridge MLS,40892916,N,Y,37.824214,-122.2648349
MLS Listing,,Condo/Co-op,6763 Skyview Dr,Oakland,CA,94605,1324405,4,2.5,Leona Heights,2903,,2020,1,456,425,Active,January-25-2020 10:00 AM,January-25-2020 05:00 PM,http://www.redfin.com/CA/Oakland/6763-Skyview-Dr-94605/home/143116476,Bridge MLS,40892911,N,Y,37.779283,-122.161669
MLS Listing,,Single Family Residential,110 San Leandro Blvd,San Leandro,CA,94577,384950,2,1.0,Farrelly Pond,656,701,1925,1,587,,Active,,,http://www.redfin.com/CA/San-Leandro/110-San-Leandro-Blvd-94577/home/17187936,Bridge MLS,40892906,N,Y,37.731972,-122.170178
MLS Listing,,Condo/Co-op,414 North St,Oakland,CA,94609,600000,1,1.0,Rockridge/N.Oak,750,,1941,1,800,225,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/414-North-St-94609/home/17185487,Bridge MLS,40892903,N,Y,37.850074,-122.2574652
MLS Listing,,Single Family Residential,4549 Sequoyah Rd,Oakland,CA,94605,949000,4,3.0,Sequoyah,1931,5310,1965,1,491,,Active,,,http://www.redfin.com/CA/Oakland/4549-Sequoyah-Rd-94605/home/1357324,Bridge MLS,40892898,N,Y,37.7668039,-122.1369258
MLS Listing,,Multi-Family (2-4 Unit),1622 99Th Ave,Oakland,CA,94603,799000,6,2.0,Oakland,1940,3500,1966,1,412,,Active,,,http://www.redfin.com/CA/Oakland/1622-99th-Ave-94603/home/1458850,Bridge MLS,40892882,N,Y,37.744104,-122.166689
MLS Listing,,Vacant Land,6196 Mazuela,Oakland,CA,94611,349000,,,Montclair,,9045,,1,,,Active,,,http://www.redfin.com/CA/Oakland/6196-Mazuela-Dr-94611/home/95972013,Bridge MLS,40892880,N,Y,37.8336224,-122.2101229
MLS Listing,,Single Family Residential,4377 Terrabella Way,Oakland,CA,94619,850000,3,2.5,Crestmont,1705,2518,1992,2,499,106,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/4377-Terrabella-Way-94619/home/2013733,Bridge MLS,40892847,N,Y,37.7963113,-122.1788082
MLS Listing,,Multi-Family (2-4 Unit),861 Milton St,Oakland,CA,94607,925000,5,2.0,Oakland West,2189,2925,1889,2,423,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/861-Milton-St-94607/home/2012982,Bridge MLS,40892838,N,Y,37.8167701,-122.2767534
MLS Listing,,Single Family Residential,1067 65th St,Oakland,CA,94608,900000,2,2.0,Nobe,1190,4400,1922,2,756,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/1067-65th-St-94608/home/607879,Bridge MLS,40892808,N,Y,37.848418,-122.2829687
MLS Listing,,Condo/Co-op,423 7th St #203,Oakland,CA,94607,745000,2,1.0,China Town,1158,32670,2008,2,643,498,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/423-7th-St-94607/unit-203/home/22677624,Bridge MLS,40892807,N,Y,37.7989838,-122.2739553
MLS Listing,,Condo/Co-op,5025 Woodminster Ln #401,Oakland,CA,94602,567890,2,1.0,Woodminster,1119,,1966,3,507,437,Active,,,http://www.redfin.com/CA/Oakland/5025-Woodminster-Ln-94602/unit-401/home/1516656,Bridge MLS,40892784,N,Y,37.8116025,-122.1975196
MLS Listing,,Townhouse,6 South Ct,OAKLAND,CA,94608,710000,3,2.0,OAKLAND,1500,672,2005,3,473,216,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/6-South-Ct-94608/home/17187259,MLSListings,ML81779550,N,Y,37.8218517,-122.2876185
MLS Listing,,Vacant Land,6055 Girvin Dr,Oakland,CA,94611,179000,,,Montclair,,7116,,4,,,Active,,,http://www.redfin.com/CA/Oakland/6055-Girvin-Dr-94611/home/170351025,Bridge MLS,40892759,N,Y,37.825893,-122.1955145
MLS Listing,,Single Family Residential,5307 Thomas Ave,Oakland,CA,94618,649000,1,1.0,Upper Rockridge,832,1800,1910,4,780,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/5307-Thomas-Ave-94618/home/603209,Bridge MLS,40892757,N,Y,37.837462,-122.2496689
MLS Listing,,Townhouse,204 Palisade Dr,Oakland,CA,94607,639000,2,2.5,Oakland,987,7274,2011,4,647,250,Active,,,http://www.redfin.com/CA/Oakland/204-Palisade-Dr-94607/home/22657151,CRMLS,TR20011802,N,Y,37.8126769,-122.2996665
MLS Listing,,Single Family Residential,3532 Simmons St,Oakland,CA,94619,649000,3,2.0,Oakland,1200,5150,1926,4,541,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/3532-Simmons-St-94619/home/1288302,San Francisco MLS,493825,N,Y,37.7805471,-122.1875091
MLS Listing,,Single Family Residential,2007 E 22ND St,Oakland,CA,94606,595000,2,1.0,Highland,808,3500,1900,5,736,,Active,,,http://www.redfin.com/CA/Oakland/2007-E-22nd-St-94606/home/1563053,Bridge MLS,40892724,N,Y,37.7914207,-122.2344897
MLS Listing,,Condo/Co-op,320 Caldecott Ln #314,Oakland,CA,94618,559000,1,1.0,Parkwood Condos,853,,1998,5,655,502,Active,January-25-2020 01:30 PM,January-25-2020 05:00 PM,http://www.redfin.com/CA/Oakland/320-Caldecott-Ln-94618/unit-314/home/628928,Bridge MLS,40892723,N,Y,37.855316,-122.2208358
MLS Listing,,Multi-Family (2-4 Unit),2006 38Th Ave,Oakland,CA,94601,1100000,,,Oakland,3542,5415,1952,5,311,,Active,January-26-2020 01:00 PM,January-26-2020 03:00 PM,http://www.redfin.com/CA/Oakland/2006-38th-Ave-94601/home/922450,Bridge MLS,40892719,N,Y,37.7802016,-122.2146205
MLS Listing,,Single Family Residential,3901 Lyman Rd,Oakland,CA,94602,750000,2,1.0,Oakmore,1008,5396,1928,5,744,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/3901-Lyman-Rd-94602/home/1516691,Bridge MLS,40892718,N,Y,37.8060892,-122.2141772
MLS Listing,,Single Family Residential,5543 Masonic Ave,Oakland,CA,94618,1679000,3,3.0,Upper Rockridge,2538,6290,1958,5,662,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/5543-Masonic-Ave-94618/home/1118939,Bridge MLS,40892715,N,Y,37.8340032,-122.2216466
MLS Listing,,Single Family Residential,1265 Holman Rd,Oakland,CA,94610,1089000,3,3.0,Crocker Hghlands,2470,3600,1924,5,441,16,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/1265-Holman-Rd-94610/home/1483100,Bridge MLS,40892705,N,Y,37.806529,-122.2293371
MLS Listing,,Single Family Residential,3226 Millsview Ave,Oakland,CA,94619,429000,3,1.5,Mills,1330,3520,1924,5,323,,Active,January-26-2020 02:00 PM,January-26-2020 05:00 PM,http://www.redfin.com/CA/Oakland/3226-Millsview-Ave-94619/home/551053,Bridge MLS,40892683,N,Y,37.7785802,-122.1881521
MLS Listing,,Condo/Co-op,3800 Maybelle Ave #17,Oakland,CA,94619,515000,2,1.5,Laurel,1031,18560,1981,5,500,350,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/3800-Maybelle-Ave-94619/unit-17/home/1341417,Bridge MLS,40892659,N,Y,37.7896021,-122.1929367
MLS Listing,,Single Family Residential,1495 Trestle Glen Rd,Oakland,CA,94610,839000,2,1.5,Crocker Hghlands,1273,4972,1964,5,659,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/1495-Trestle-Glen-Rd-94610/home/537534,Bridge MLS,40892648,N,Y,37.8098705,-122.2248603
MLS Listing,,Single Family Residential,7241 Sayre Dr,Oakland,CA,94611,999000,3,2.0,Montclair Hills,2086,6304,1964,5,479,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/7241-Sayre-Dr-94611/home/1418319,Bridge MLS,40892642,N,Y,37.8347975,-122.1944483
MLS Listing,,Single Family Residential,7801 Lockwood St,Oakland,CA,94621,495000,3,,N/A,1149,3150,1928,5,431,,Active,,,http://www.redfin.com/CA/Oakland/7801-Lockwood-St-94621/home/1618940,GPSMLS,219037074,N,Y,37.7602718,-122.1789731
MLS Listing,,Single Family Residential,10505 Sunnyside St,Oakland,CA,94603,550000,3,1.0,Durant Manor,1297,4300,1956,5,424,,Active,,,http://www.redfin.com/CA/Oakland/10505-Sunnyside-St-94603/home/813620,Bridge MLS,40892638,N,Y,37.7413328,-122.1594595
MLS Listing,,Single Family Residential,2665 Talbot Ave,Oakland,CA,94605,439500,2,1.0,East Oakland,1000,5100,1948,5,440,,Active,,,http://www.redfin.com/CA/Oakland/2665-Talbot-Ave-94605/home/551845,Bridge MLS,40892637,N,Y,37.7439671,-122.1522741
MLS Listing,,Condo/Co-op,4104 Montgomery,Oakland,CA,94611,599000,1,1.0,Oakland,725,,1906,5,826,,Active,,,http://www.redfin.com/CA/Oakland/4104-Montgomery-St-94611/home/1902029,San Francisco MLS,493793,N,Y,37.8277094,-122.2534024
MLS Listing,,Single Family Residential,1865 Brentwood Rd,Oakland,CA,94602,1200000,3,2.5,Oakmore Highland,2264,5562,1936,5,530,6,Active,,,http://www.redfin.com/CA/Oakland/1865-Brentwood-Rd-94602/home/1196002,Bridge MLS,40892626,N,Y,37.8151459,-122.2056211
MLS Listing,,Single Family Residential,170 Sheridan Rd,Oakland,CA,94618,1699000,4,3.0,Upper Rockridge,3352,5300,2019,5,507,,Active,January-26-2020 01:30 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Oakland/170-Sheridan-Rd-94618/home/83541028,Bridge MLS,40892618,N,Y,37.8398882,-122.2246963
MLS Listing,,Single Family Residential,7501 Hillside St,Oakland,CA,94605,409000,3,2.0,Eastmont,1306,2700,1928,5,313,,Active,,,http://www.redfin.com/CA/Oakland/7501-Hillside-St-94605/home/1496236,Bridge MLS,40892615,N,Y,37.7669968,-122.1723211
MLS Listing,,Single Family Residential,418 43rd St,Oakland,CA,94609,995000,3,2.0,Temescal,1331,4000,1912,5,748,,Active,January-23-2020 04:30 PM,January-23-2020 06:30 PM,http://www.redfin.com/CA/Oakland/418-43rd-St-94609/home/528344,Bridge MLS,40892611,N,Y,37.8320906,-122.2594126
MLS Listing,,Condo/Co-op,1555 Lakeside Dr #194,Oakland,CA,94612,899000,2,2.0,Lakeside Regency,1387,,1968,5,648,979,Active,,,http://www.redfin.com/CA/Oakland/1555-Lakeside-Dr-94612/unit-194/home/1039510,Bridge MLS,40892609,N,Y,37.8033352,-122.2617996
MLS Listing,,Multi-Family (2-4 Unit),2000 Harrington Ave,Oakland,CA,94601,875000,8,4.0,Fruitvale,3286,8000,1954,6,266,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/2000-Harrington-Ave-94601/home/1571572,Bridge MLS,40892601,N,Y,37.7812459,-122.2155958
MLS Listing,,Condo/Co-op,330 Vernon St #207,Oakland,CA,94610,699000,2,2.0,Adams Point,1119,3500,1963,6,625,400,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/330-Vernon-St-94610/unit-207/home/525879,Bridge MLS,40892594,N,Y,37.814749,-122.2564879
MLS Listing,,Condo/Co-op,505 Canyon Oaks Dr Unit F,Oakland,CA,94605,620000,2,2.5,Shadow Woods,1316,,1986,6,471,499,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Oakland/505-Canyon-Oaks-Dr-94605/unit-F/home/12116810,Bridge MLS,40892592,N,Y,37.772932,-122.147929
MLS Listing,,Single Family Residential,5881 Balmoral Dr,Oakland,CA,94619,989000,4,2.5,Hillcrest Highla,2716,32960,1967,6,364,,Active,January-23-2020 06:00 PM,January-23-2020 08:00 PM,http://www.redfin.com/CA/Oakland/5881-Balmoral-Dr-94619/home/1470277,Bridge MLS,40892589,N,Y,37.80494,-122.1681967
MLS Listing,,Single Family Residential,3541 Custer St,Oakland,CA,94601,459000,4,1.0,Oakland,924,2700,1924,6,497,,Active,,,http://www.redfin.com/CA/Oakland/3541-Custer-St-94601/home/690867,Bridge MLS,40892567,N,Y,37.784752,-122.2139999
MLS Listing,,Townhouse,6264 Rocky Point Ct,Oakland,CA,94605,885000,4,3.0,Leona Heights,2269,2150,2010,6,390,250,Active,,,http://www.redfin.com/CA/Oakland/6264-Rocky-Point-Ct-94605/home/22656378,Bridge MLS,40892566,N,Y,37.779433,-122.163667
MLS Listing,,Single Family Residential,2325 Park Blvd,Oakland,CA,94606,899000,4,2.0,Ivy Hill,1598,3968,1922,6,563,,Active,,,http://www.redfin.com/CA/Oakland/2325-Park-Blvd-94606/home/533508,Bridge MLS,40892561,N,Y,37.8019334,-122.2446279
MLS Listing,,Condo/Co-op,3239 Kempton Ave #7,Oakland,CA,94611,849500,3,1.0,Lower Pied Ave,1353,40145,1927,6,628,590,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/3239-Kempton-Ave-94611/unit-7/home/2004801,Bridge MLS,40892544,N,Y,37.8190462,-122.2586493
MLS Listing,,Single Family Residential,2033 96Th Ave,Oakland,CA,94603,449000,3,2.0,Oakland,1478,2673,1921,6,304,,Active,,,http://www.redfin.com/CA/Oakland/2033-96th-Ave-94603/home/1975452,Bridge MLS,40892540,N,Y,37.7493281,-122.1644158
MLS Listing,,Condo/Co-op,6765 Skyview Dr,Oakland,CA,94605,1426035,3,3.5,Oakland,3161,,2019,6,451,425,Active,January-25-2020 10:00 AM,January-25-2020 05:00 PM,http://www.redfin.com/CA/Oakland/6765-Skyview-Dr-94605/home/143116475,Bridge MLS,40892534,N,Y,37.779283,-122.161669
MLS Listing,,Condo/Co-op,438 W Grand #707,Oakland,CA,94612,899000,2,2.0,Uptown,1139,,2008,6,789,575,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/438-W-Grand-Ave-94612/unit-707/home/22682999,Bridge MLS,40892526,N,Y,37.8118317,-122.267668
MLS Listing,,Single Family Residential,17020 Broadway Ter,Oakland,CA,94611-1035,2400000,4,4.0,Montclair,3747,12142,2019,6,641,,Active,,,http://www.redfin.com/CA/Oakland/17020-Broadway-Ter-94611/home/170322117,Bridge MLS,40892514,N,Y,37.8486593,-122.2136546
MLS Listing,,Single Family Residential,3800 Magee Ave,Oakland,CA,94619,787000,3,2.0,Upper Laurel,1466,5160,1914,6,537,,Active,January-25-2020 01:00 PM,January-25-2020 03:00 PM,http://www.redfin.com/CA/Oakland/3800-Magee-Ave-94619/home/547845,Bridge MLS,40892499,N,Y,37.7944275,-122.1970643
MLS Listing,,Single Family Residential,1630 E 21st St,Oakland,CA,94606,429000,2,1.0,San Antonio,901,5547,1923,6,476,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Oakland/1630-E-21st-St-94606/home/1140934,Bridge MLS,40892498,N,Y,37.7931557,-122.2386005
MLS Listing,,Condo/Co-op,5209 Foothill Blvd #12,Oakland,CA,94601,389000,3,1.5,Fairfax,915,15541,1991,7,425,305,Active,,,http://www.redfin.com/CA/Oakland/5209-Foothill-Blvd-94601/unit-12/home/1957453,Bridge MLS,40892471,N,Y,37.772369,-122.202668
MLS Listing,,Single Family Residential,3032 Texas St,Oakland,CA,94602,499000,2,1.0,Diamond District,1236,3900,1925,7,404,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Oakland/3032-Texas-St-94602/home/1820692,Bridge MLS,40892443,N,Y,37.7951621,-122.2110297
MLS Listing,,Condo/Co-op,555 Jean St #430,Oakland,CA,94610,400000,1,1.0,Rose Garden,622,,1971,7,643,360,Active,January-25-2020 12:00 AM,January-25-2020 11:59 PM,http://www.redfin.com/CA/Oakland/555-Jean-St-94610/unit-430/home/1797582,Bridge MLS,40892441,N,Y,37.8175132,-122.2485608
MLS Listing,,Single Family Residential,6948 Norfolk Rd,Berkeley,CA,94705,1575000,4,3.5,Claremont Hills,3058,4560,2007,7,515,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Berkeley/6948-Norfolk-Rd-94705/home/1672058,Bridge MLS,40892435,N,Y,37.8589846,-122.2248049
MLS Listing,,Multi-Family (2-4 Unit),928 60Th St,Oakland,CA,94608,1095000,6,4.0,Oakland,2389,5670,1911,7,458,,Active,,,http://www.redfin.com/CA/Oakland/928-60th-St-94608/home/1820197,Bridge MLS,40892431,N,Y,37.8446068,-122.2763104
MLS Listing,,Multi-Family (2-4 Unit),584 63rd St,Oakland,CA,94509-1243,1195000,5,3.5,Oakland,2374,5450,1914,7,503,,Active,,,http://www.redfin.com/CA/Oakland/584-63rd-St-94609/home/1523794,Bridge MLS,40892425,N,Y,37.8489163,-122.2646576
MLS Listing,,Single Family Residential,9870 Elmar Ave,Oakland,CA,94603,499000,3,2.0,Las Palmas,1745,5000,1947,7,286,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/9870-Elmar-Ave-94603/home/1590084,Bridge MLS,40892410,N,Y,37.7476904,-122.1583063
MLS Listing,,Single Family Residential,907 York St,Oakland,CA,94610,915000,3,2.0,Lakeshore/Grand,1586,4000,1923,7,577,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/907-York-St-94610/home/1403421,Bridge MLS,40892401,N,Y,37.8142468,-122.2423676
MLS Listing,,Single Family Residential,2108 108Th Ave,Oakland,CA,94603,499000,2,1.0,Durant Manor,1269,5050,1940,7,393,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/2108-108th-Ave-94603/home/1399188,Bridge MLS,40892400,N,Y,37.7396881,-122.1575079
MLS Listing,,Condo/Co-op,1814 63rd St Unit A,Berkeley,CA,94703,599000,1,1.0,Berkeley Bowl,803,5400,1933,7,746,300,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/1814-63rd-St-94703/unit-A/home/651708,Bridge MLS,40892359,N,Y,37.847777,-122.2703291
MLS Listing,,Townhouse,1858 Grand View Dr,Oakland,CA,94618,989000,3,3.0,Hiller Highlands,1943,2291,1995,7,509,380,Active,,,http://www.redfin.com/CA/Oakland/1858-Grand-View-Dr-94618/home/629810,Bridge MLS,40892358,N,Y,37.8561841,-122.227856
MLS Listing,,Single Family Residential,9642 Cherry St,Oakland,CA,94603,500000,3,1.0,Elmhurst,1252,6000,1923,7,399,,Active,,,http://www.redfin.com/CA/Oakland/9642-Cherry-St-94603/home/1987280,Bridge MLS,40892351,N,Y,37.7472446,-122.1665114
MLS Listing,,Single Family Residential,4540 Redding St,Oakland,CA,94619,888000,4,3.0,Maxwell Park,1882,4232,1959,8,472,,Active,,,http://www.redfin.com/CA/Oakland/4540-Redding-St-94619/home/843022,Bridge MLS,40892320,N,Y,37.7845664,-122.1928521
MLS Listing,,Single Family Residential,555 34th,Oakland,CA,94609,545000,2,1.0,Nobe,707,,1912,8,771,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Oakland/555-34th-St-94609/home/170289974,Bridge MLS,40892315,N,Y,37.8226847,-122.2676548
MLS Listing,,Single Family Residential,5874 Chabot Ct,Oakland,CA,94618,1395000,2,1.0,Rockridge,1556,4800,1922,8,897,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Oakland/5874-Chabot-Ct-94618/home/910630,Bridge MLS,40892303,N,Y,37.8494139,-122.2443398
MLS Listing,,Single Family Residential,30 Merlin Ct,Oakland,CA,94605,599000,3,2.5,Grass Valley,1929,9381,1959,8,311,,Active,,,http://www.redfin.com/CA/Oakland/30-Merlin-Ct-94605/home/1588333,Bridge MLS,40892289,N,Y,37.7564738,-122.1215754
MLS Listing,,Multi-Family (2-4 Unit),2443 Grande Vista Ave,Oakland,CA,94601,1235000,9,5.0,Meadowbrook,2898,5250,1966,8,426,,Active,,,http://www.redfin.com/CA/Oakland/2443-Grande-Vista-Ave-94601/home/1680709,Bridge MLS,40892284,N,Y,37.7908708,-122.227686
MLS Listing,,Multi-Family (2-4 Unit),4111 West St,Oakland,CA,94608,998000,4,3.0,Nobe,1716,4080,1905,8,582,,Active,,,http://www.redfin.com/CA/Oakland/4111-West-St-94608/home/170284243,Bridge MLS,40892280,N,Y,37.8312972,-122.2710014
MLS Listing,,Single Family Residential,4109 West St,Oakland,CA,94608,998000,4,3.0,Nobe,1716,4080,1905,8,582,,Active,,,http://www.redfin.com/CA/Oakland/4109-West-St-94608/home/1495003,Bridge MLS,40892273,N,Y,37.8312299,-122.2709937
MLS Listing,,Multi-Family (5+ Unit),350 4th St,Oakland,CA,94607,6950000,12,,Oakland,16682,5000,2018,8,417,,Active,,,http://www.redfin.com/CA/Oakland/350-4th-St-94607/home/165605979,San Francisco MLS,493675,N,Y,37.796638,-122.272736
MLS Listing,,Single Family Residential,4025 E 18Th St,Oakland,CA,94601,499000,2,1.0,Fruitvale Area,854,2500,1916,9,584,,Active,,,http://www.redfin.com/CA/Oakland/4025-E-18th-St-94601/home/1936822,Bridge MLS,40892235,N,Y,37.7761877,-122.215895
MLS Listing,,Single Family Residential,5816 E 17Th St,Oakland,CA,94621,515000,3,1.0,Seminary,905,2700,1924,9,569,,Active,,,http://www.redfin.com/CA/Oakland/5816-E-17th-St-94621/home/572542,Bridge MLS,40892232,N,Y,37.7671684,-122.1977743
