SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,50 Mounds Rd #206,SAN MATEO,CA,94402,1595000,2,2.0,SAN MATEO,2076,171751,1973,109,768,1200,Active,,,http://www.redfin.com/CA/San-Mateo/50-Mounds-Rd-94402/unit-206/home/2058369,MLSListings,ML81771386,N,Y,37.5666909,-122.3325127
MLS Listing,,Single Family Residential,1814 Adams St,San Mateo,CA,94403,1099000,3,1.0,San Mateo,1156,5001,1956,117,,,Active,,,http://www.redfin.com/CA/San-Mateo/1814-Adams-St-94403/home/1931060,MetroList,19067928,N,Y,37.5546255,-122.2953154
MLS Listing,,Condo/Co-op,740 Promontory Point Ln #3201,Foster City,CA,94404,1349800,2,2.5,699 - Not Defined,2264,346066,2004,149,596,1000,Active,,,http://www.redfin.com/CA/Foster-City/740-Promontory-Point-Ln-94404/unit-3201/home/1949570,CRMLS,AR19204443,N,Y,37.5500281,-122.283515
MLS Listing,,Vacant Land,700 Ventura Ave,SAN MATEO,CA,94403,1600000,,,SAN MATEO,,18034,,191,,,Active,,,http://www.redfin.com/CA/San-Mateo/700-Ventura-Ave-94403/home/101669582,MLSListings,ML81760626,N,Y,37.5352758,-122.3167003
MLS Listing,,Single Family Residential,2816 Juniper St,SAN MATEO,CA,94403,1500000,3,2.0,SAN MATEO,1750,5976,1935,225,857,,Active,February-1-2020 01:00 PM,February-1-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/2816-Juniper-St-94403/home/2024430,MLSListings,ML81756125,N,Y,37.5386216,-122.3090465
MLS Listing,,Vacant Land,65 Bridge Rd,HILLSBOROUGH,CA,94010,4880000,,,HILLSBOROUGH,,29926,,288,,,Active,,,http://www.redfin.com/CA/Hillsborough/65-Bridge-Rd-94010/home/1034796,MLSListings,ML81746253,N,Y,37.562401,-122.332174
MLS Listing,,Single Family Residential,105 Baywood Ave,HILLSBOROUGH,CA,94010,9880000,8,7.0,HILLSBOROUGH,9355,33106,1892,292,1056,,Active,,,http://www.redfin.com/CA/Hillsborough/105-Baywood-Ave-94010/home/702159,MLSListings,ML81745764,N,Y,37.5613247,-122.3305476
MLS Listing,,Vacant Land,2927 Alhambra Dr,BELMONT,CA,94002,350000,,,BELMONT,,7450,,414,,,Active,,,http://www.redfin.com/CA/Belmont/2927-Alhambra-Dr-94002/home/148428117,MLSListings,ML81732679,N,Y,37.5212448,-122.3114793
MLS Listing,,Condo/Co-op,50 Mounds Rd #106,SAN MATEO,CA,94402,1299000,2,2.0,SAN MATEO,2076,171751,1973,489,626,1175,Active,,,http://www.redfin.com/CA/San-Mateo/50-Mounds-Rd-94402/unit-106/home/2047096,MLSListings,ML81724328,N,Y,37.5666909,-122.3325127
MLS Listing,,Vacant Land,0 Oak Ct,BELMONT,CA,94002,795000,,,BELMONT,,11000,,525,,,Active,,,http://www.redfin.com/CA/Belmont/Oak-Ct-94002/home/146703263,MLSListings,ML81719121,N,Y,37.5226652,-122.3119305
MLS Listing,,Vacant Land,00 Bartlett Way,BELMONT,CA,94002,135000,,,BELMONT,,66211,,910,,,Active,,,http://www.redfin.com/CA/Belmont/Bartlett-Way-94002/home/161161766,MLSListings,ML81671527,N,Y,37.518809,-122.316928
